settore_attivita,n_dipendenti,metri_quadri,numero_sedi,percentuale_tempo_determinato,certificazione_iso_45001,settore_regolamentato,presenza_macchinari_pesanti,lavoro_in_quota,presenza_sostanze_chimiche,rumorosita_db,presenza_videoterminali,temperatura_ambiente,presenza_sistemi_elettrici,numero_macchinari,quantita_sostanze_chimiche,rischio_meccanico,rischio_caduta,rischio_chimico,rischio_rumore,rischio_elettrico,rischio_informatica
Trasporti e logistica,776,6299,4,27.699621380560224,0,0,1,1,1,64.09358650075627,1,19.654666489483603,1,2,346.80662773924263,0.7738370188210065,0.8235016220914352,0.34680662773924265,0.4015597750126046,0.8,0.7
Energia,432,871,4,51.0761678770708,1,1,1,1,1,61.409423741429805,1,29.658739577484575,1,21,468.4866780268622,0.6578348975941645,0.7428181072295322,0.46848667802686217,0.3568237290238301,0.8,0.7
Tecnologia,976,6236,7,33.658529915836944,0,0,0,1,0,71.57026647948291,0,26.80902620022991,0,97,197.24660803327188,0.6979375001653256,0.7354174840586055,0.0,0.5261711079913819,0.1,0.2
Commercio,15,8262,9,66.86652514450476,0,0,1,1,0,94.14460585493696,0,30.218102634076452,0,9,206.1878270864027,0.9261499657954861,0.9903811223493495,0.0,0.9024100975822826,0.1,0.2
Agricoltura,570,4316,2,82.43925988084216,0,0,0,0,0,79.5030884301011,1,28.09520673989447,0,91,659.760521613271,0.9183180994017512,0.031692291605959946,0.0,0.6583848071683517,0.1,0.7
Telecomunicazioni,353,1415,6,25.129715971302392,1,0,1,0,1,51.43463252323391,0,33.71126181760715,0,72,255.33503280587132,0.7066454279526693,0.15595595995473355,0.25533503280587133,0.19057720872056513,0.1,0.2
Media e intrattenimento,656,6411,7,78.8330070107365,1,0,1,0,0,68.28527854048988,1,29.926424683468326,0,7,616.5178867515814,0.6453554111584936,0.16307328303045804,0.0,0.47142130900816476,0.1,0.7
Agricoltura,184,5801,9,77.2171748456143,0,0,1,0,1,74.97959238478587,0,30.797382697829136,1,71,440.13612071455,0.6710249228384494,0.09019635932022585,0.44013612071455,0.5829932064130979,0.8,0.2
Telecomunicazioni,673,5085,6,53.82277382324258,0,0,1,1,1,81.70520258741598,1,20.510868510515895,1,72,3.482048336275634,0.9372033281836747,0.7305739203355862,0.003482048336275634,0.6950867097902663,0.8,0.7
Sanità,710,2787,3,38.631855046477085,0,0,1,1,0,62.9572323200843,1,23.431988832709838,1,25,174.85792871353922,0.6055978262778478,0.9830148714423022,0.0,0.3826205386680717,0.8,0.7
Servizi,556,9162,4,14.044487501324687,0,0,1,0,1,72.66337143714787,1,21.929205549208426,0,25,352.5238801625915,0.8825682873735221,0.01366355951150291,0.3525238801625915,0.5443895239524645,0.1,0.7
Turismo,676,1686,2,42.4262888472309,1,0,0,1,0,80.72146051564965,0,23.701552620703325,1,77,438.9120385925396,0.9590440332602186,0.749755908854852,0.0,0.6786910085941609,0.8,0.2
Sanità,492,414,7,70.27885202816749,0,0,1,1,1,54.29011388438071,0,26.825111171434166,1,47,37.41273109722598,0.7781288694600456,0.826022318073311,0.03741273109722598,0.23816856473967848,0.8,0.2
Finanza e assicurazioni,99,3579,1,83.88463566634316,0,0,1,1,0,51.25381276701305,1,27.891474788248665,0,32,908.9391066626669,0.8100005254118413,0.9074880751256832,0.0,0.1875635461168842,0.1,0.7
Trasporti e logistica,669,1106,4,85.8573252296218,1,0,1,1,0,52.441659657457365,0,25.843694842126723,0,44,867.4316720030217,0.9737203755814374,0.7584779852686321,0.0,0.20736099429095609,0.1,0.2
Energia,390,4039,2,58.60376738989822,0,1,1,1,0,77.05977138836916,0,25.18700345370064,1,68,387.03807816127943,0.7050039171595517,0.9615068441718596,0.0,0.6176628564728193,0.8,0.2
Telecomunicazioni,653,4561,4,64.4155159210929,1,0,0,1,0,81.72910629247971,0,17.859203379775412,1,29,389.7897560773236,0.8077488771627442,0.8820950005917652,0.0,0.6954851048746619,0.8,0.2
Tecnologia,180,3045,9,9.04271501736319,0,0,0,0,0,69.70302768030588,1,26.28808770561994,1,58,625.9455629537713,0.8276493164377047,0.07417615236004985,0.0,0.49505046133843134,0.8,0.7
Energia,891,6963,2,97.41514155330981,1,1,0,0,1,89.63448935504405,1,17.20023518629712,0,99,185.19555441123615,0.9981808559185459,0.05962773155873438,0.18519555441123614,0.8272414892507343,0.1,0.7
Sanità,203,334,4,72.74946614531598,1,0,1,0,1,86.26346462789036,0,21.283785209010226,0,89,527.0740186031343,0.680742457499127,0.013761340951310786,0.5270740186031343,0.7710577437981726,0.1,0.2
Energia,647,4022,5,21.028262200969927,1,1,0,0,1,45.896962540406506,1,28.16461030256279,1,49,397.7612760750253,0.8976524760451976,0.07983207536250603,0.3977612760750253,0.09828270900677509,0.8,0.7
Trasporti e logistica,818,6183,7,35.072302827242495,0,0,0,1,1,87.53665095210805,1,34.70690866050377,0,5,354.05250971686354,0.21972226655832414,0.7200151707779487,0.35405250971686353,0.7922775158684675,0.1,0.7
Trasporti e logistica,607,8278,4,76.69614391044979,0,0,0,1,0,69.88811831990041,0,31.40667271010891,1,86,309.9813141990998,0.6697902731294959,0.9255440437077287,0.0,0.49813530533167355,0.8,0.2
Commercio,900,5429,6,79.88303344648267,0,0,0,0,1,56.41438593235684,1,16.7251740895405,0,38,892.8802737883486,0.7699967681305735,0.1466689139817998,0.8928802737883487,0.27357309887261405,0.1,0.7
Agricoltura,13,7446,6,39.84762538920299,1,0,1,0,0,86.92256089277032,1,15.351089423202657,1,54,324.3558813851569,0.6053433404402069,0.17536515934859143,0.0,0.782042681546172,0.8,0.7
Educazione,140,5394,1,67.98176214523444,0,0,1,1,1,99.093060855396,1,31.206533971559058,0,15,710.2041809153277,0.8702551103768241,0.9126969582949395,0.7102041809153277,0.9848843475899334,0.1,0.7
Sanità,343,7916,1,81.97109834085873,0,0,0,1,0,51.312144613899065,1,26.08746355192144,0,89,497.35667005802,0.6461301667158987,0.938514284647066,0.0,0.18853574356498443,0.1,0.7
Educazione,797,3601,7,97.55682569207914,0,0,0,1,0,70.08766467589848,0,33.39775305631427,0,16,694.0186313921882,0.08988046532078427,0.7075114981486295,0.0,0.5014610779316413,0.1,0.2
Trasporti e logistica,522,8737,1,50.152244873375274,0,0,0,0,0,63.87252276435783,1,29.576457032224916,0,31,641.1816464458817,0.88537647702317,0.19986731774826652,0.0,0.39787537940596385,0.1,0.7
Turismo,572,3898,1,8.47149915281118,0,0,1,1,1,82.52569782209025,1,34.794740849392596,0,52,426.0922270732863,0.9456869237108497,0.8918467634680238,0.4260922270732863,0.7087616303681709,0.1,0.7
Telecomunicazioni,283,5492,7,22.209411560870194,1,0,0,1,1,90.93806256668633,1,18.946297548467676,1,29,591.3034927928485,0.9831713959772257,0.8066224203063175,0.5913034927928484,0.8489677094447721,0.8,0.7
Educazione,17,9313,5,49.7601872641325,1,0,1,1,1,67.16248565625222,1,33.317640550059174,0,22,129.05611816039618,0.7555363107924218,0.9519295568481367,0.1290561181603962,0.4527080942708703,0.1,0.7
Turismo,553,4906,6,27.1798068341642,0,0,1,1,0,58.66731057021582,1,20.462383303061486,0,89,225.51335041721597,0.6387964325635569,0.7595020097021433,0.0,0.3111218428369303,0.1,0.7
Turismo,689,8128,6,49.052494940068556,0,0,0,0,0,76.24382002915014,1,34.78324191735586,0,24,911.279179028561,0.9816566863068936,0.1273905567108571,0.0,0.6040636671525024,0.1,0.7
Finanza e assicurazioni,595,778,7,44.35362716554321,1,0,1,1,0,71.77390202172083,1,31.911639902028554,0,44,560.7278766572504,0.612526345146199,0.837912271290869,0.0,0.5295650336953471,0.1,0.7
Agricoltura,933,6333,2,27.746657466050127,0,0,0,0,1,47.45379353159419,0,20.071900369035294,1,24,94.66800932122055,0.8559751138415604,0.07730589724834745,0.09466800932122055,0.12422989219323645,0.8,0.2
Commercio,778,3465,3,53.860238491289515,1,0,0,0,0,59.65343013482321,1,32.354502844876315,1,89,274.26355214689266,0.8195554010480556,0.14367201229605914,0.0,0.32755716891372016,0.8,0.7
Educazione,461,9235,7,11.680870678157795,0,0,1,1,1,40.916788338592646,0,33.619320485616754,0,95,618.9158461327072,0.6240485046261561,0.9157757645777331,0.6189158461327072,0.015279805643210765,0.1,0.2
Telecomunicazioni,414,4456,6,29.990374420155852,1,0,0,0,0,68.8208212719502,1,29.44900173971865,1,3,104.64397437747341,0.23283782384357743,0.10206227278414004,0.0,0.4803470211991699,0.8,0.7
Agricoltura,551,9628,4,70.10645443121781,1,0,0,1,0,57.759281228013585,1,16.414323916755677,1,40,509.181199888313,0.6830315901224951,0.715714412391842,0.0,0.2959880204668931,0.8,0.7
Finanza e assicurazioni,874,1484,6,42.6343859256984,0,0,1,1,0,99.14057422600555,0,17.864391248375767,1,60,452.37773475532896,0.9033021166324748,0.7259612236393266,0.0,0.9856762371000926,0.8,0.2
Telecomunicazioni,589,7926,8,28.92162742989318,0,0,0,1,0,77.09872862901891,0,30.83761147677176,1,54,595.3668807597503,0.9356067557727615,0.7552573141060526,0.0,0.6183121438169817,0.8,0.2
Energia,363,6946,5,83.07802581338669,1,1,0,1,1,56.164588533283805,0,30.398036955680006,1,82,517.0449016719683,0.8235286273780396,0.7891871062174214,0.5170449016719684,0.26940980888806343,0.8,0.2
Educazione,715,4794,4,51.020815689101354,0,0,0,0,0,92.26861658253998,0,21.292444707171995,1,33,933.7383166900349,0.9875103687685085,0.021823557552290686,0.0,0.8711436097089996,0.8,0.2
Industria manifatturiera,887,9417,5,4.52829162868208,0,1,1,0,0,75.26149035318272,0,23.84907311285744,1,27,739.4831768018909,0.8451499652722955,0.08680658755634847,0.0,0.5876915058863788,0.8,0.2
Sanità,468,2828,6,68.81105373827029,0,0,1,0,0,85.71786610427905,0,17.922275355249113,1,74,395.15923256214114,0.9196315728332125,0.15285986543552743,0.0,0.7619644350713176,0.8,0.2
Commercio,79,1981,7,3.7763982551146325,0,0,0,0,0,60.95447647228667,1,17.094002415557583,0,29,81.08439486134577,0.7832448823311527,0.07696647906523896,0.0,0.3492412745381112,0.1,0.7
Finanza e assicurazioni,882,964,1,29.204468234984493,1,0,1,1,0,86.56579373301528,1,27.80720596569301,1,15,446.5719974102041,0.6452261709999029,0.9954081768402101,0.0,0.7760965622169214,0.8,0.7
Agricoltura,733,1779,8,83.11178251941888,0,0,1,0,1,53.73457810515271,0,24.460952342578608,0,18,988.2973058426567,0.9107444617256322,0.010563760222141406,0.9882973058426566,0.22890963508587844,0.1,0.2
Educazione,566,8704,9,34.80681438884632,0,0,0,0,0,76.94175659769247,0,33.3334113310267,0,93,247.58352671282034,0.8164384136062951,0.01862588788144648,0.0,0.6156959432948745,0.1,0.2
Energia,938,7351,9,96.82534223017075,1,1,1,1,1,69.85324726293629,1,19.250767664506142,1,78,661.582424184391,0.818575800356437,0.8651920397484897,0.6615824241843911,0.4975541210489382,0.8,0.7
Educazione,217,9681,9,88.32548333573172,1,0,0,0,0,78.1064501465039,1,20.00469443491933,0,88,736.2443997451691,0.9348381845708371,0.0955979627143187,0.0,0.6351075024417318,0.1,0.7
Sanità,266,9097,9,65.06575605067222,0,0,0,0,1,42.337508557949306,0,27.33114858105495,1,52,382.43362194475884,0.6545610260913468,0.0561981162605125,0.38243362194475883,0.03895847596582177,0.8,0.2
Finanza e assicurazioni,260,6024,5,19.445152293507185,1,0,0,0,0,92.07269531436646,1,22.75334631468935,0,22,94.29405064207074,0.8177704195259532,0.18558322700272867,0.0,0.867878255239441,0.1,0.7
Energia,373,9782,4,74.44647757005114,1,1,0,0,1,82.05002372989418,1,19.791736849146865,0,54,731.8022824113211,0.7832914245582985,0.18345595601012882,0.7318022824113212,0.7008337288315697,0.1,0.7
Tecnologia,568,4649,2,33.10546776422212,1,0,0,0,0,54.418330873509106,1,17.628676911722778,0,50,124.9915420850567,0.8473827375215068,0.08059516098648312,0.0,0.2403055145584851,0.1,0.7
Turismo,418,1621,3,73.2498815705933,0,0,0,0,0,75.32633751460774,0,18.878477227836427,0,9,584.532656179439,0.036212298810572974,0.009685411345912854,0.0,0.588772291910129,0.1,0.2
Trasporti e logistica,475,3068,8,19.708381567312074,1,0,0,1,1,73.88776071452924,1,30.857575996547315,0,40,195.55849032614458,0.9358773152417265,0.8008356377813014,0.19555849032614459,0.5647960119088206,0.1,0.7
Sanità,254,7320,9,58.467544677372295,0,0,1,1,1,75.90736618161651,0,21.529695618180025,0,85,171.40560799723548,0.9812983154416104,0.7352749964478222,0.17140560799723548,0.5984561030269419,0.1,0.2
Turismo,931,3580,3,14.583729563080727,1,0,1,1,0,94.06163178438756,0,29.74944864323063,0,13,486.8774985072225,0.7835707612508978,0.9775563533323413,0.0,0.9010271964064593,0.1,0.2
Energia,574,5442,9,29.12057584794234,0,1,1,1,0,81.93651507194076,0,21.29310982025916,1,67,580.6907128292614,0.9882551950777152,0.9746432035525322,0.0,0.6989419178656794,0.8,0.2
Sanità,162,4609,3,0.5692972287492215,1,0,1,0,0,40.186082007713736,1,26.696072827727342,0,82,878.2516316389243,0.7711204997076853,0.0847026580862283,0.0,0.0031013667952289365,0.1,0.7
Finanza e assicurazioni,961,9939,9,13.06978603754223,1,0,1,0,1,83.95595519406426,0,22.568242513703368,1,20,186.32012484523318,0.9220320900332546,0.16148259684177096,0.1863201248452332,0.7325992532344043,0.8,0.2
Agricoltura,795,3274,6,70.7997784277295,1,0,1,0,1,62.102955870168344,0,29.620545979494054,1,93,485.7603181629327,0.635416343884702,0.13341805254116498,0.48576031816293275,0.3683825978361391,0.8,0.2
Finanza e assicurazioni,853,4315,8,29.129058704779954,0,0,1,1,1,87.3547569143915,1,15.477031049761095,1,56,613.7733189830756,0.7975569759695808,0.7900536991584042,0.6137733189830755,0.7892459485731916,0.8,0.7
Tecnologia,75,2916,4,12.536280111820519,0,0,0,1,0,76.98029422939408,0,19.690404723641976,0,64,576.7715544395957,0.9734269632938535,0.7585711809270724,0.0,0.6163382371565679,0.1,0.2
Trasporti e logistica,67,2856,3,21.009669367437855,1,0,0,1,0,90.98427375110755,1,29.61060237607269,1,97,636.9089088767977,0.8815999591611354,0.990281525000719,0.0,0.8497378958517925,0.8,0.7
Commercio,988,5811,9,82.11263266595941,0,0,0,0,0,56.04042262785609,0,31.09123362148619,1,77,345.523283226835,0.6534622546591606,0.1518531227584054,0.0,0.2673403771309348,0.8,0.2
Edilizia,92,5255,4,58.81312457445909,1,0,1,1,0,52.18847649347313,1,23.531515318060123,1,46,735.4047186205797,0.8947393110750199,0.9243918738981928,0.0,0.20314127489121886,0.8,0.7
Telecomunicazioni,896,7244,1,73.66036255694294,0,0,0,1,1,91.62536002148988,0,21.07893509857697,0,18,302.86354485546764,0.006903459868416673,0.7335186456017557,0.3028635448554676,0.8604226670248314,0.1,0.2
Servizi,215,6530,8,61.63119370021477,0,0,0,0,0,99.585917786159,1,32.08812001021804,0,27,546.0709382057973,0.8539565502852295,0.006633828011520616,0.0,0.9930986297693167,0.1,0.7
Sanità,388,3548,2,91.37344521465197,1,0,0,1,0,51.57730603243368,1,31.719900081620825,1,41,137.30800555976862,0.9967668616178031,0.7596002155320896,0.0,0.19295510054056136,0.8,0.7
Tecnologia,711,9057,1,43.56237177281942,0,0,1,1,1,79.74066901300618,0,32.76920291685565,0,26,789.2638726329745,0.9028649877801389,0.8140865915200937,0.7892638726329746,0.662344483550103,0.1,0.2
Edilizia,191,1110,2,69.74547844781517,1,0,0,0,0,71.37972720537587,0,15.346178391464365,1,35,201.16094355947388,0.886084256652831,0.025297021281057198,0.0,0.5229954534229312,0.8,0.2
Agricoltura,452,161,2,66.69110086768943,1,0,1,0,1,98.23711096793696,0,25.079838102016403,1,44,633.3287246664682,0.9924047473553737,0.08329184705179718,0.6333287246664683,0.9706185161322826,0.8,0.2
Telecomunicazioni,237,9932,3,80.09744201726105,1,0,0,1,1,72.03685309026801,0,17.671842465717845,0,84,707.2734768829171,0.9413879448153144,0.8447331956880406,0.7072734768829171,0.5339475515044668,0.1,0.2
Industria manifatturiera,996,3047,1,54.18258557688564,0,1,0,0,0,80.91869164273518,1,22.520858620940636,1,29,710.5080683702579,0.6389039350443931,0.030555223992263847,0.0,0.6819781940455864,0.8,0.7
Telecomunicazioni,160,2397,4,65.38123101548999,1,0,1,1,1,88.98965712773324,1,19.315518058400475,0,24,323.8919680235033,0.6936955070471607,0.803626154281744,0.3238919680235033,0.8164942854622207,0.1,0.7
Tecnologia,513,2801,7,81.1981908947881,1,0,1,1,0,73.77192739648092,1,27.211512301040436,1,1,119.37754417187574,0.8684134328642366,0.9663068768769751,0.0,0.5628654566080153,0.8,0.7
Tecnologia,854,5125,6,82.93065190228522,1,0,0,0,1,87.06482779748578,1,29.940172961885466,0,19,463.6276671231555,0.09896250507137026,0.019228488376014787,0.4636276671231555,0.784413796624763,0.1,0.7
Commercio,993,539,2,85.44898950311726,1,0,1,1,0,62.15629658095462,0,22.897616151503968,0,95,141.79533827186674,0.8267252717129245,0.9099125198404521,0.0,0.36927160968257694,0.1,0.2
Servizi,143,6640,2,43.03306673381188,1,0,1,1,0,61.05350082678478,1,33.91964454477514,1,10,383.37355446843793,0.7178973893976076,0.7505627937958895,0.0,0.35089168044641295,0.8,0.7
Telecomunicazioni,990,913,1,69.57337415414696,1,0,0,0,0,76.61691334596405,0,30.93397511651177,0,66,669.9133344768051,0.978690740738602,0.029052038563103545,0.0,0.6102818890994008,0.1,0.2
Trasporti e logistica,107,2748,3,2.244889423312102,1,0,0,1,1,74.45942728562618,1,34.406538321384176,1,89,456.4208229822879,0.6204583469047501,0.8402101572425149,0.4564208229822879,0.5743237880937696,0.8,0.7
Finanza e assicurazioni,702,3143,1,18.12573094795794,0,0,0,0,0,91.28554816828239,0,31.78049009381828,0,36,647.2609495852008,0.7997838042621099,0.17305889846901995,0.0,0.8547591361380398,0.1,0.2
Commercio,494,207,3,10.278697217769285,0,0,1,0,1,46.805113553779734,0,32.07648952119232,0,58,232.17919501252538,0.9576938733309577,0.16486257281276265,0.23217919501252537,0.11341855922966222,0.1,0.2
Educazione,721,3781,5,58.29281327762228,0,0,0,0,1,79.83386513300962,0,21.922297172436892,0,91,900.1070323818202,0.8404393898508242,0.05669136993748425,0.9001070323818202,0.6638977522168271,0.1,0.2
Agricoltura,178,1952,1,35.25685741253155,1,0,1,0,1,56.92412162920165,1,17.533644239682253,0,35,135.38116309107417,0.8724214586795092,0.020587672003827717,0.13538116309107417,0.2820686938200275,0.1,0.7
Energia,103,4010,8,83.09639467437832,0,1,0,1,0,85.72210482234254,1,20.155669434944326,1,91,628.7256152431411,0.7281806052648673,0.9209158202725436,0.0,0.7620350803723758,0.8,0.7
Educazione,674,8166,3,73.56143886813167,1,0,0,1,1,59.306661122573544,1,22.352858541548777,1,41,882.1946658624745,0.8352014140897905,0.7789844304430498,0.8821946658624745,0.32177768537622575,0.8,0.7
Servizi,406,8748,9,28.177567691833705,0,0,1,0,0,64.0846685153777,0,23.829045873207853,1,66,969.1334033449116,0.9879348436017631,0.033404927675626105,0.0,0.4014111419229617,0.8,0.2
Finanza e assicurazioni,328,1039,6,54.92095393819878,0,0,1,1,1,90.13458368807858,1,33.95346714180981,0,10,48.694715057066354,0.8008795412046515,0.8315285737854032,0.04869471505706635,0.8355763948013096,0.1,0.7
Agricoltura,875,948,2,60.65185283290234,1,0,1,1,0,43.11960592341897,0,25.733904256588474,0,58,252.45474645892173,0.6612272206114971,0.9198718123314261,0.0,0.05199343205698289,0.1,0.2
Sanità,912,4427,7,43.313279277469206,1,0,0,1,1,92.28987964913338,1,30.52783551562234,0,0,378.70356398489304,0.27770483276416447,0.9961427578636448,0.378703563984893,0.8714979941522231,0.1,0.7
Servizi,638,4056,9,60.39326174414919,0,0,0,1,1,49.48023381440272,0,23.67462562610939,1,28,323.43900430891694,0.7327869348431406,0.7928561229048359,0.3234390043089169,0.15800389690671204,0.8,0.2
Telecomunicazioni,516,4866,2,41.578888769002575,1,0,1,1,0,74.30720735762654,1,32.87003224389035,1,31,13.12837629685526,0.6443327940210788,0.771287079132504,0.0,0.5717867892937757,0.8,0.7
Agricoltura,545,2517,6,93.18625033798912,0,0,1,0,1,63.296563076059,1,23.646600928168713,0,83,956.9923037465875,0.9605047536657911,0.19090630957817936,0.9569923037465875,0.38827605126765,0.1,0.7
Servizi,943,2453,6,61.74905814583646,0,0,1,1,0,56.26893695548363,0,30.419232681092442,1,44,382.48046772465307,0.656613109575053,0.8729608793884225,0.0,0.27114894925806055,0.8,0.2
Turismo,472,7527,9,87.22105325988686,1,0,1,1,0,52.72013540867081,1,28.13594546031002,0,30,819.5997982915253,0.6343949460158315,0.8616516630104923,0.0,0.2120022568111801,0.1,0.7
Edilizia,68,9210,4,3.6464157515148865,0,0,1,0,1,83.49819845030703,1,30.383478159881754,1,75,88.05114416982573,0.8979303520659977,0.13504833955875195,0.08805114416982573,0.7249699741717838,0.8,0.7
Agricoltura,778,1038,3,37.6955397218509,1,0,1,0,0,78.92365998267292,0,34.586731399115614,1,6,215.14679002414482,0.8886264890734807,0.177919448743597,0.0,0.6487276663778819,0.8,0.2
Servizi,37,3245,9,0.17657390675012152,0,0,1,1,0,66.64921016405904,0,25.086741632703948,0,60,331.8981279849441,0.9097124129558758,0.825175165131325,0.0,0.44415350273431736,0.1,0.2
Energia,562,1180,3,47.382289454300604,1,1,0,0,0,80.07750599494356,1,27.803340581783434,1,4,303.3155595438979,0.26579074995258156,0.087766211989391,0.0,0.6679584332490595,0.8,0.7
